id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,poster
tt10164704,Movie,Can I Steal You for a Second?,,,United States,"March 7, 2019",2019,TV-14,,Reality,"Every season of ’The Bachelor’ packs in so much drama that it’s difficult for viewers to remember it all. Colton Underwood’s season has been no different. It's been a long, winding journey, from the first night at the Bachelor mansion all the way to the famous and iconic fence jump in Portugal. Joined by Juliet Litman (host of The Ringer’s ‘Bachelor Party’ Podcast) and Lauren Zima (ET Live), Ben Higgins ('The Bachelor') and Rachel Lindsay ('The Bachelorette') are here to explain every important moment of his season and to describe what it’s like to be the Bachelor, tell what the audience doesn’t get to see, and share what the experience of being on ’The Bachelor’ is truly like. Rachel and Ben provide insight that only alumni of the franchise can offer.",https://m.media-amazon.com/images/M/MV5BODAwOWRiMDktYmZlOC00YTM1LTkyNTUtMTZjYTBjNmVhMWVmXkEyXkFqcGdeQXVyMjE2OTYyNTY@._V1_.jpg
tt1791681,Movie,Treehouse,,,,"March 1, 2019",2019,TV-MA,88 min,Horror,"Celebu-chef Peter Rake escapes a scandal for a weekend at his family’s isolated vacation home, but there are debts to repay and Peter has to learn the lesson that a woman’s place is anywhere that she chooses to be… if he survives.",https://m.media-amazon.com/images/M/MV5BNTEyMjczMDU5OV5BMl5BanBnXkFtZTcwMjM1NzE3OA@@._V1_.jpg
tt3704416,Movie,Digging for Fire,,,United States,"February 28, 2019",2015,R,84 min,"Drama, Mystery",The discovery of a bone and a rusty old gun send a husband and wife on separate adventures over the course of a weekend.,https://m.media-amazon.com/images/M/MV5BOTIzODE1MTA0NV5BMl5BanBnXkFtZTgwNjExMzkyNjE@._V1_.jpg
tt9421570,Movie,The Guilty,,,Denmark,"February 28, 2019",2018,R,88 min,"Crime, Drama, Horror","When a 911 dispatcher and former cop answers an emergency call from a kidnapped woman, he has to find a way to save her using just his phone and his wits in this pulse pounding, award-winning crime thriller. Danish, subtitled in English.",https://m.media-amazon.com/images/M/MV5BN2FmZTM0NDYtMzU5My00MTQ4LThjNjctNDQ5YWNiMzg1ZDk5XkEyXkFqcGdeQXVyNDM1ODc2NzE@._V1_.jpg
tt7664504,Movie,Three Identical Strangers,,,"United Kingdom, United States","February 26, 2019",2018,PG-13,120 min,"Documentaries, Drama, History",Identical triplets become separated at birth and adopted by three different families.,https://m.media-amazon.com/images/M/MV5BYmFjNjBjODAtZTQxNC00YTJkLWI0ZmQtM2YwZDVmYTkxOTU0XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_.jpg
tt8951058,Movie,The Panama Papers,"Director Alex Winter goes inside the biggest global corruption scandal in history that was uncovered by hundreds of journalists, working in secret and at enormous risk.",,United States,"February 24, 2019",2018,TV-14,100 min,Documentaries,"Director Alex Winter goes inside the biggest global corruption scandal in history that was uncovered by hundreds of journalists, working in secret and at enormous risk.",https://m.media-amazon.com/images/M/MV5BYzA3NDU0NjUtMzU5My00ZTU2LTgzMjQtNDQxYzIzZjVkNTIwXkEyXkFqcGdeQXVyNDk5ODAzOQ@@._V1_.jpg
tt3602528,Movie,False Flag,,,Israel,"February 14, 2019",2015,2 Seasons,,"Action, Adventure, Drama","Five Israeli citizens find themselves plunged into a gripping international espionage affair overnight. These ordinary people, going about their daily business, wake up one morning to discover that they are implicated in a ruthless kidnapping operation following the disappearance of the Iranian Defence Minister while on a secret visit to Moscow. News bulletins repeatedly flash their names and passport photos on screen, linking them to video footage from the kidnapping.",https://m.media-amazon.com/images/M/MV5BMTM4M2RjMjQtNmVkMi00OTIzLTljOTYtM2YwN2QxZTg5Mjk0XkEyXkFqcGdeQXVyMjMyMzI4MzY@._V1_.jpg
tt13854248,Movie,Unbanned: The Legend of AJ1,,,,"February 14, 2019",2019,,91 min,"Black Stories, Documentaries","Unbanned explores the dynamic life of AJ1 from its unlikely origins to its role in disrupting NBA rules, birthing sneaker culture, and influencing a social and cultural revolution. This is the story of a shoe that changed the world.",https://m.media-amazon.com/images/M/MV5BNjk2NjFkNjgtNjM3Ny00Y2MwLWFkNDktNDdkNTQ3OGUxMWZlXkEyXkFqcGdeQXVyMjI5NDMxNjg@._V1_.jpg
tt7365604,Movie,Dog Days,,,United States,"February 4, 2019",2018,PG,113 min,"Comedy, Romance","Dog Days is a hilarious and heartfelt comedy that follows the lives of multiple dog owners and their beloved fluffy pals around Los Angeles. When these human and canines’ paths start to intertwine, their lives begin changing in ways they never expected.",https://m.media-amazon.com/images/M/MV5BMTg2ZDY0YWUtOWZkYS00MmUwLWFjMmEtNjIzNmNiZDFkNTYzXkEyXkFqcGdeQXVyNzYzMjUxODY@._V1_.jpg
tt5644050,Movie,Pick of the Litter,,,United States,"February 2, 2019",2018,81 min,,Documentaries,Five spirited Labrador puppies embark on an incredible journey to become guide dogs for the blind. Which ones will have what it takes?,https://m.media-amazon.com/images/M/MV5BYmJlNGNhMDktNDNmYy00Mzg3LTk0MjgtYjY2OTU2MWRjNTlkXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt12585152,Movie,Down,,,,"February 1, 2019",2019,TV-MA,82 min,"Horror, Thriller","A pair of coworkers gets trapped in an elevator over a long weekend, but what at first promises to be a romantic connection turns nefarious as each party begins to reveal who they truly are.",https://m.media-amazon.com/images/M/MV5BMTk1MWQ3Y2EtODk0OC00Y2VmLThkZDMtMTc1NWQ4NDk5ODM1XkEyXkFqcGdeQXVyNTQ4ODA2NzQ@._V1_.jpg
tt0045936,Movie,The Joe Louis Story,,,United States,"February 1, 2019",1953,88 min,,"Drama, History","As a teenager, African-American Joe Louis (Coley Wallace) gives up on the violin to try his hand at boxing. A few years later, he' s the 1934 Golden Gloves champion. He goes pro, trains with Chappie Blackburn (James Edwards), and enjoys an unprecedented string of victories. But Louis faces more than just tough opponents in the ring. Prejudice follows him throughout his career, and his bouts with Germany's Max Schmeling are fraught with racial tension on an international level.",https://m.media-amazon.com/images/M/MV5BOTk5NGQ1NDAtZTlmNC00YjRlLTg3ZjUtYjM2NDFkMjUxNmZiXkEyXkFqcGdeQXVyMzg1ODEwNQ@@._V1_.jpg
tt0478976,Movie,Bad Reputation,,,United States,"January 31, 2019",2018,R,93 min,"Documentaries, Music","The life and career of Joan Jett from her early years ripping it up onstage as the founder and backbone of hard-rock legends The Runaways, to her solo career and the enduring presence as a rock 'n' roll pioneer and mentor.",https://m.media-amazon.com/images/M/MV5BMDNmMjY0MzMtNjMzMi00NjE5LWIwYjktZDZkYzkyZjYwMjhmXkEyXkFqcGdeQXVyOTg4MTY3MDk@._V1_.jpg
tt5424228,Movie,"Love, Gilda",,,"Canada, United States","January 31, 2019",2018,85 min,,Documentaries,"A joyous, moving celebration of the life of the first superstar of Saturday Night Live. Gilda Radner's jubilant spark is captured through private audiotapes, home movies and diaries in this salute to her indomitable spirit.",https://m.media-amazon.com/images/M/MV5BZTMxOWI1ODUtYzZjYy00MTBiLWIyZGQtNTRjNTY5NGZmMjc4XkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_.jpg
tt0870154,Movie,Cruise,,,United States,"January 28, 2019",2018,90 min,,"Drama, Romance","Set in the 1980s, a young Italian-American from the ""wrong side of the tracks"" falls for a Jewish girl from Long Island.",https://m.media-amazon.com/images/M/MV5BNDE1MGRlNTQtZjc4ZC00MTI0LWEwY2MtODk1YTM2NmFmYTNmXkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_.jpg
tt11315962,Movie,UFC Destined,,,,"January 15, 2019",2019,,,Documentaries,An all-access look at how UFC’s top fighters prepare for their UFC super fights.,https://m.media-amazon.com/images/M/MV5BMGYzMTkwODgtZmJhOS00ZDY4LWEwNTktMmFhNDgyZDhhZjgyXkEyXkFqcGdeQXVyNTM2NDM0Mg@@._V1_.jpg
tt7843600,Movie,FYRE FRAUD,,,United States,"January 14, 2019",2019,TV-MA,96 min,Documentaries,"FYRE FRAUD is a true-crime comedy exploring a failed music festival turned internet meme at the nexus of social media influence, late-stage capitalism, and morality in the post-truth era.",https://m.media-amazon.com/images/M/MV5BMTA1NzQ5MjAxMDZeQTJeQWpwZ15BbWU4MDc4MjM4MTcz._V1_.jpg
tt0117905,Movie,Comrades & Cash: How Money Found Its Way Through the Iron Curtain,,,,"January 10, 2019",2015,,80 min,Documentaries,"Communist East Germany is on the brink of bankruptcy, so it forges dark alliances and created a global businesses network which sold anything possible. This is the true story that inspired Deutschland ’86.",https://m.media-amazon.com/images/M/MV5BODMyZTM2ZTYtODU3NC00ODMwLWIwNjMtOWY4YmQ5MDlmNGFmXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_.jpg
tt1893269,Movie,Kusama: Infinity,,,United States,"January 10, 2019",2018,77 min,,Documentaries,"The top-selling female artist in the world, Yayoi Kusama overcame impossible odds to bring her radical artistic vision to the world stage. People are experiencing her installation Infinity Mirrored Rooms, as she continues to create new work every day.",https://m.media-amazon.com/images/M/MV5BMDk2M2UzZjgtZDUwYS00NGYzLThhYzQtYzhhMzY3ZjlmNjdmXkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_.jpg
tt6859352,Movie,Support the Girls,,,United States,"January 3, 2019",2018,R,90 min,"Black Stories, Comedy, Drama","Regina Hall (Girls Trip) stars as the hardworking manager of a ""sports bar with curves"" who runs the joint like a family, even as sketchy employees, bad customers and an even worse boss put her good nature to the test.",https://m.media-amazon.com/images/M/MV5BNmY1MGI4MzUtY2QwYS00ZjI5LTkxZGQtYTQ1OGE1YTkxNGI2XkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt1570964,Movie,Curious George: A Very Monkey Christmas,,,United States,"January 1, 2019",2009,57 min,,"Comedy, Family, Kids",George and The Man in The Yellow Hat are having a merry time counting down to Christmas. But neither can decide what to give each other. Will they find the answers before Christmas morning?,https://m.media-amazon.com/images/M/MV5BMTkyNTcyNjczOF5BMl5BanBnXkFtZTgwODQzMjgwMzE@._V1_.jpg
tt0097493,Movie,Heathers,,,United States,"January 1, 2019",1989,R,103 min,"Classics, Comedy, Drama","Westerburg High School's elite clique of popular girls is ""The Heathers,"" comprised of the powerful Heather Chandler, the green-with-envy Heather Duke, and the cowardly Heather McNamara. Rounding out the foursome is Veronica Sawyer (Winona Ryder), who is so fed up with the Heathers and the entire peer pressure cooker that she starts running with J.D. (Christian Slater), a mysterious - and possibly psychotic - motorcycle-riding newcomer. But what begins as their noble effort to rid Westerburg of its bad apples ends up taking a real toll. And their teen rebellion produces a serious and mounting body count. Shannen Doherty co-stars in this cruelly hilarious dark comedy, which became one of the biggest cult classics of the '80s.",https://m.media-amazon.com/images/M/MV5BYTVjNTM1MDItMDhiMy00ZmM1LWI0NDItNDhlZmEzZmEzMTBmXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_.jpg
,Movie,Jorge el Curioso: Una Navidad de Monos,,,,"January 1, 2019",2009,,57 min,"Family, Kids","Jorge y el hombre del sombrero amarillo la están pasando muy bien contando los días que faltan para Navidad. Solo hay un enigma: ninguno de los dos sabe qué regalarle al otro. El hombre no puede leer la lista de cosas que Jorge pidió, y Jorge no tiene ni idea de qué regalarle al hombre que lo tiene todo. ¿Podrán hallar las respuestas antes de la mañana de Navidad?",
,Movie,Shrek en Español,,,,"January 1, 2019",2001,PG,91 min,"Action, Adventure, Comedy",Vive las aventuras de Shrek para rescatar a la Princesa Fiona con la ayuda del adorable y escandaloso Burro y conseguir a cambio la escritura de su pantano de manos del astuto Lord Farquaad.,
tt5922124,Movie,A Crooked Somebody,,,United States,"December 31, 2018",2017,R,102 min,"Drama, Thriller","Michael Vaughn, a phony psychic medium, is kidnapped by a guilt-ridden murderer who believes Michael can help him make peace with the spirit of his dead victim.",https://m.media-amazon.com/images/M/MV5BMTA3OTAwMDkyNzFeQTJeQWpwZ15BbWU4MDgyMzMwOTUz._V1_.jpg
tt2180351,Movie,Eating Animals,,,"United Kingdom, India, Germany, China, United States","December 29, 2018",2017,94 min,,Documentaries,What's on your plate? Natalie Portman and Jonathan Safran Foer present this eye-opening look at the food industry and an ethical future free of factory farming.,https://m.media-amazon.com/images/M/MV5BZGMxYzYzNDktYzBhMi00NzRjLWE5MDItMzI5Mjk3MGY5MzMxXkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_.jpg
tt14927356,Movie,Far From the Tree,,,United States,"December 29, 2018",2017,93 min,,Documentaries,Discover the courage of compassion through the eyes of parents journeying towards acceptance of their unique children. Based on The New York Times bestseller.,https://m.media-amazon.com/images/M/MV5BZWZiYjU4Y2YtM2M2ZS00NWIyLWI0MmMtNTY2YzBkY2E2ODhjXkEyXkFqcGdeQXVyOTYzNDUzMjY@._V1_.jpg
tt8255490,Movie,"New Year, New You",,,United States,"December 28, 2018",2018,TV-MA,84 min,Horror,"A group of old friends gather for a girls’ night on New Years Eve. But as they begin to rehash old memories, many of the gripes they’ve been harboring manifest in murderous ways.",https://m.media-amazon.com/images/M/MV5BOTE2MDk0NWUtNTRmMC00NDc2LWExMzEtMDA3ZGY1ZTNhMjI0XkEyXkFqcGdeQXVyMzYxNzg0NjM@._V1_.jpg
tt7016024,Movie,UFC Fight Flashback,,,,"December 28, 2018",2014,TV-14,,Sports,"UFC Fight Flashback is an enhanced replay of the biggest fights, featuring never-before-seen footage from state-of-the-art, specialty cameras, and exclusive new sound captured from all corners. Experience the incredible sights and sounds of a UFC main event from the perspective of the people who lived it.",https://m.media-amazon.com/images/M/MV5BZjc3ZTIwZTktYjk0Ni00MmQzLTgwMmMtZTM3MGVlZmMxNGMzXkEyXkFqcGdeQXVyMTE2NzAyNjI@._V1_.jpg
tt6958750,Movie,UFC Main Event,,,,"December 28, 2018",2014,TV-14,,Sports,"UFC Main Event is a 1-hour program that showcases the best fights of recent vintage, set-up by prefight, interview-driven features that reveal the backstories of the athletes and their mindsets just prior those epic bouts.",
tt4858194,Movie,UFC Reloaded,,,,"December 28, 2018",2015,,,Sports,Re-live your favorite UFC events in the special replay presentation.,https://m.media-amazon.com/images/M/MV5BYmU3MDhiNWEtNDVkNC00NWZiLTgwNDktZjdkMjc1OTk0MTk0XkEyXkFqcGdeQXVyMjc4NzI0NzU@._V1_.jpg
tt6898694,Movie,UFC Top 10,,,,"December 28, 2018",2015,,,Sports,A series of lists counting down some of the most thrilling moments in the history of the Ultimate Fighting Championship.,https://m.media-amazon.com/images/M/MV5BMGZkZjdmNDUtNDZkZi00ZWJiLTg2ZDQtYTk5ZjEyMDlhMmM1XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_.jpg
tt0487858,Movie,UFC Unleashed,,,,"December 28, 2018",2005,TV-14,,Sports,"Mike Goldberg hosts a collection of great moments from past UFC battles, including a look at classic fights, quickest knockouts and legendary fighters",https://m.media-amazon.com/images/M/MV5BYmZhMzAyNzctMjk5Zi00NDk4LTg1YTgtMGUzMzIwZGZhMWRjXkEyXkFqcGdeQXVyODU5MTkyMjM@._V1_.jpg
tt7592254,Movie,A Killer on Floor 32,,,,"December 24, 2018",2018,,,Documentaries,"A Killer on Floor 32 takes you inside the deadliest mass shooting in modern American history - using never before seen footage from authorities and the Mandalay Bay Resort and Casino, as well as exclusive access, and in depth interviews to tell the story you haven’t heard, the whole story, of what happened that tragic night and the heroism that unfolded at the Route 91 Harvest Festival in Las Vegas.",https://m.media-amazon.com/images/M/MV5BMWUxZWNiYWYtYWU2ZC00MDdjLTliOTctYzcxNzljZTgyNDU4XkEyXkFqcGdeQXVyNjUxMjc1OTM@._V1_.jpg
tt6793280,Movie,The Devil's Doorway,,,"Ireland, United Kingdom","December 22, 2018",2018,76 min,,Horror,"In 1960, two priests are sent to investigate a miracle in an Irish home for unwed mothers only to discover that one of the residents is possessed by the devil.",https://m.media-amazon.com/images/M/MV5BYTg5MGQ3MWYtZjJjZC00MDg2LTgzNjQtN2I2ZGY1NmE5NjQ5XkEyXkFqcGdeQXVyODY3Nzc0OTk@._V1_.jpg
tt7872704,Movie,Christmas Perfection,,,United States,"December 21, 2018",2018,89 min,,"Drama, Romance",A woman magically wakes up in her perfect Christmas village in Ireland.,https://m.media-amazon.com/images/M/MV5BZTBhZDJmMDUtNWMwZC00MDM0LThlYjgtNjVhNjFkYzkwN2M1XkEyXkFqcGdeQXVyNDMyOTg5NTM@._V1_.jpg
tt7999950,Movie,Every Other Holiday,,,,"December 21, 2018",2018,TV-PG,88 min,"Drama, Family","A young divorced mom takes her ex-husband home for the holidays to fulfill the one Christmas wish of her children, but finds herself caught between her protective mother and the ex she discovers she still loves.",https://m.media-amazon.com/images/M/MV5BMjY1MjhmM2MtYzRiOC00YmRmLWI5ZDctODY5YjYwMmU1ZDNhXkEyXkFqcGdeQXVyMTkwOTUzNDc@._V1_.jpg
tt7158430,Movie,Hearts Beat Loud,,,United States,"December 19, 2018",2018,PG-13,97 min,"Comedy, Drama, Music","In Red Hook, Brooklyn, a father and daughter become an unlikely songwriting duo in the last summer before she leaves for college.",https://m.media-amazon.com/images/M/MV5BMjA2MTM2MjcxNV5BMl5BanBnXkFtZTgwMzI3ODgyNTM@._V1_.jpg
tt13452446,Movie,Damsel,,,United States,"December 17, 2018",2018,R,113 min,"Action, Adventure, Comedy","Samuel Alabaster (Robert Pattinson), an affluent pioneer, ventures across the American Frontier to marry Penelope (Mia Wasikowska). As Samuel traverses the Wild West with a drunkard named Parson Henry (David Zellner), their once-simple journey grows treacherous.","https://m.media-amazon.com/images/M/MV5BMjA5NzA0NzQzMF5BMl5BanBnXkFtZTgwMTQxNjUzNjM@._V1_QL75_UX140_CR0,1,140,207_.jpg"
tt4685554,Movie,The Snow Queen 3: Fire and Ice,,,Russia,"December 15, 2018",2016,89 min,,"Adventure, Comedy, Family","After heroically defeating both the Snow Queen and the Snow King, Gerda, a selfless adventurer, is struggling with the disappearance of her parents. In order to find them, Gerda and her friends go on a dangerous mission.",https://m.media-amazon.com/images/M/MV5BMGIwZTUyM2UtYTdhNC00MzYxLTlmYjctNWRiYWQ0NmM2NWE3XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_.jpg
tt7186092,Movie,"Nico, 1988",,,"Italy, Belgium","December 13, 2018",2017,R,94 min,"Drama, History, Music","Nico, 1988 is the story of an artist, a mother, and the woman behind the icon. Approaching 50, Nico's life and career are on the ropes, a far cry from her glamorous days as a Warhol superstar and celebrated vocalist for The Velvet Underground.",https://m.media-amazon.com/images/M/MV5BMmY2M2I0NDgtN2M4OS00MTQ4LWE3NzctMjFiNzg1ZTMwMTU5XkEyXkFqcGdeQXVyMjQ3NzUxOTM@._V1_.jpg
tt16358260,Movie,Pooka!,,,,"December 7, 2018",2018,TV-MA,83 min,"Horror, Thriller","Christmas is coming up, so a struggling actor gets a holiday season job as a character in a plush suit to promote the hottest toy of the year, “Pooka.” At first it’s a fun and friendly distraction, but he slowly develops two personalities-one when he’s in the suit, and one that’s outside it-as Pooka slowly starts to take possession of him. This unconventional monster movie is directed by Academy Award nominated filmmaker Nacho Vigalondo, the visionary behind the acclaimed 2016 Kaiju film COLOSSAL.",https://m.media-amazon.com/images/M/MV5BNTA3OTY5NWItOGI1Mi00NDE1LTk4YTMtYjIxZjYwYWVmNGJlXkEyXkFqcGdeQXVyMTEwNDUyMDc2._V1_.jpg
